state,regional_division,population,article_title,revision_id,article_quality
Ohio,East North Central,11756058.0,"Buchtel, Ohio",1166635899.0,C
Ohio,East North Central,11756058.0,"Buckeye Lake, Ohio",1166635961.0,C
Ohio,East North Central,11756058.0,"Buckland, Ohio",1166636137.0,C
Ohio,East North Central,11756058.0,"Burbank, Ohio",1174771961.0,C
Ohio,East North Central,11756058.0,"Burgoon, Ohio",1170581616.0,C
Ohio,East North Central,11756058.0,"Burkettsville, Ohio",1166637283.0,C
Ohio,East North Central,11756058.0,"Burton, Ohio",1176777912.0,C
Ohio,East North Central,11756058.0,"Butler, Ohio",1169875088.0,C
Ohio,East North Central,11756058.0,"Butlerville, Ohio",1166639433.0,GA
Ohio,East North Central,11756058.0,"Byesville, Ohio",1166639726.0,C
Ohio,East North Central,11756058.0,"Cadiz, Ohio",1172285310.0,C
Ohio,East North Central,11756058.0,"Cairo, Ohio",1166688689.0,C
Ohio,East North Central,11756058.0,"Caldwell, Ohio",1172055961.0,GA
Ohio,East North Central,11756058.0,"Caledonia, Ohio",1176700108.0,C
Ohio,East North Central,11756058.0,"Camden, Ohio",1166689543.0,C
Ohio,East North Central,11756058.0,"Cardington, Ohio",1167813095.0,C
Ohio,East North Central,11756058.0,"Carey, Ohio",1175429104.0,C
Ohio,East North Central,11756058.0,"Carroll, Ohio",1166691543.0,C
Ohio,East North Central,11756058.0,"Carrollton, Ohio",1168048880.0,C
Ohio,East North Central,11756058.0,"Casstown, Ohio",1167239004.0,C
Ohio,East North Central,11756058.0,"Castalia, Ohio",1166692324.0,C
Ohio,East North Central,11756058.0,"Castine, Ohio",1166692346.0,C
Ohio,East North Central,11756058.0,"Catawba, Ohio",1166692483.0,C
Ohio,East North Central,11756058.0,"Cecil, Ohio",1168622573.0,C
Ohio,East North Central,11756058.0,"Cedarville, Ohio",1166693135.0,C
Ohio,East North Central,11756058.0,"Centerburg, Ohio",1166693590.0,C
Ohio,East North Central,11756058.0,"Centerville, Gallia County, Ohio",1166693666.0,C
Ohio,East North Central,11756058.0,"Chagrin Falls, Ohio",1173225840.0,C
Ohio,East North Central,11756058.0,"Chatfield, Ohio",1166694682.0,C
Ohio,East North Central,11756058.0,"Chauncey, Ohio",1166694758.0,C
Ohio,East North Central,11756058.0,"Chesapeake, Ohio",1166695084.0,C
Ohio,East North Central,11756058.0,"Cheshire, Ohio",1166695108.0,C
Ohio,East North Central,11756058.0,"Chesterhill, Ohio",1166695200.0,C
Ohio,East North Central,11756058.0,"Chesterville, Ohio",1166695208.0,C
Ohio,East North Central,11756058.0,"Chickasaw, Ohio",1166981014.0,C
Ohio,East North Central,11756058.0,"Chilo, Ohio",1166695450.0,C
Ohio,East North Central,11756058.0,"Chippewa Lake, Ohio",1178493286.0,C
Ohio,East North Central,11756058.0,"Christiansburg, Ohio",1166695701.0,C
Ohio,East North Central,11756058.0,"Clarington, Ohio",1166696209.0,GA
Ohio,East North Central,11756058.0,"Clarksburg, Ohio",1170009218.0,C
Ohio,East North Central,11756058.0,"Clarksville, Ohio",1166696427.0,C
Ohio,East North Central,11756058.0,"Clay Center, Ohio",1174795374.0,C
Ohio,East North Central,11756058.0,"Cleves, Ohio",1179958393.0,GA
Ohio,East North Central,11756058.0,"Clifton, Ohio",1166754649.0,C
Ohio,East North Central,11756058.0,"Clinton, Ohio",1168047059.0,C
Ohio,East North Central,11756058.0,"Cloverdale, Ohio",1169686347.0,C
Ohio,East North Central,11756058.0,"Coal Grove, Ohio",1166755507.0,C
Ohio,East North Central,11756058.0,"Coalton, Ohio",1166755642.0,C
Ohio,East North Central,11756058.0,"Coldwater, Ohio",1173811679.0,C
Ohio,East North Central,11756058.0,"College Corner, Ohio",1166756478.0,C
Ohio,East North Central,11756058.0,"Columbus Grove, Ohio",1177298043.0,GA
Ohio,East North Central,11756058.0,"Commercial Point, Ohio",1168884578.0,C
Ohio,East North Central,11756058.0,"Conesville, Ohio",1166757754.0,C
Ohio,East North Central,11756058.0,"Congress, Ohio",1174772073.0,C
Ohio,East North Central,11756058.0,"Continental, Ohio",1169686927.0,C
Ohio,East North Central,11756058.0,"Convoy, Ohio",1173975051.0,C
Ohio,East North Central,11756058.0,"Coolville, Ohio",1166758283.0,C
Ohio,East North Central,11756058.0,"Corning, Ohio",1177336704.0,GA
Ohio,East North Central,11756058.0,"Corwin, Ohio",1166759707.0,C
Ohio,East North Central,11756058.0,"Covington, Ohio",1167239423.0,C
Ohio,East North Central,11756058.0,"Craig Beach, Ohio",1168708896.0,GA
Ohio,East North Central,11756058.0,"Crestline, Ohio",1171737349.0,C
Ohio,East North Central,11756058.0,"Creston, Ohio",1166820085.0,C
Ohio,East North Central,11756058.0,"Cridersville, Ohio",1166820167.0,C
Ohio,East North Central,11756058.0,"Crooksville, Ohio",1166820477.0,GA
Ohio,East North Central,11756058.0,"Crown City, Ohio",1166820824.0,C
Ohio,East North Central,11756058.0,"Cumberland, Ohio",1166821297.0,C
Ohio,East North Central,11756058.0,"Custar, Ohio",1175254340.0,C
Ohio,East North Central,11756058.0,"Cuyahoga Heights, Ohio",1167593547.0,C
Ohio,East North Central,11756058.0,"Cygnet, Ohio",1175254408.0,C
Ohio,East North Central,11756058.0,"Dalton, Ohio",1175700583.0,C
Ohio,East North Central,11756058.0,"Danville, Ohio",1166849168.0,C
Ohio,East North Central,11756058.0,"Darbyville, Ohio",1168884663.0,C
Ohio,East North Central,11756058.0,"De Graff, Ohio",1166849672.0,GA
Ohio,East North Central,11756058.0,"Deersville, Ohio",1168049076.0,C
Ohio,East North Central,11756058.0,"Dellroy, Ohio",1168048886.0,C
Ohio,East North Central,11756058.0,"Delta, Ohio",1166850643.0,GA
Ohio,East North Central,11756058.0,"Dennison, Ohio",1173183497.0,C
Ohio,East North Central,11756058.0,"Deshler, Ohio",1166851073.0,GA
Ohio,East North Central,11756058.0,"Dexter City, Ohio",1166851264.0,C
Ohio,East North Central,11756058.0,"Dillonvale, Jefferson County, Ohio",1168276549.0,C
Ohio,East North Central,11756058.0,"Donnelsville, Ohio",1166852475.0,C
Ohio,East North Central,11756058.0,"Doylestown, Ohio",1174774640.0,GA
Ohio,East North Central,11756058.0,"Dresden, Ohio",1168159558.0,B
Ohio,East North Central,11756058.0,"Dunkirk, Ohio",1166854843.0,C
Ohio,East North Central,11756058.0,"Dupont, Ohio",1169733763.0,C
Ohio,East North Central,11756058.0,"East Canton, Ohio",1179319298.0,C
Ohio,East North Central,11756058.0,"East Palestine, Ohio",1175626580.0,GA
Ohio,East North Central,11756058.0,"East Sparta, Ohio",1171663925.0,C
Ohio,East North Central,11756058.0,"Edgerton, Ohio",1178167146.0,GA
Ohio,East North Central,11756058.0,"Edison, Ohio",1166992513.0,C
Ohio,East North Central,11756058.0,"Edon, Ohio",1174972428.0,C
Ohio,East North Central,11756058.0,"Eldorado, Ohio",1169527835.0,C
Ohio,East North Central,11756058.0,"Elgin, Ohio",1173975237.0,Start
Ohio,East North Central,11756058.0,"Elida, Ohio",1166993352.0,C
Ohio,East North Central,11756058.0,"Elmore, Ohio",1168477253.0,C
Ohio,East North Central,11756058.0,"Elmwood Place, Ohio",1180046006.0,GA
Ohio,East North Central,11756058.0,"Empire, Ohio",1168276603.0,C
Ohio,East North Central,11756058.0,"Enon, Ohio",1166995823.0,C
Ohio,East North Central,11756058.0,"Evendale, Ohio",1180179520.0,GA
Ohio,East North Central,11756058.0,"Fairfax, Ohio",1180180239.0,GA
Ohio,East North Central,11756058.0,"Fairport Harbor, Ohio",1168088772.0,C
Ohio,East North Central,11756058.0,"Fairview, Ohio",1173881062.0,C
Ohio,East North Central,11756058.0,"Farmersville, Ohio",1166998977.0,C
Ohio,East North Central,11756058.0,"Fayette, Ohio",1167014341.0,C
Ohio,East North Central,11756058.0,"Fayetteville, Ohio",1167014373.0,C
Ohio,East North Central,11756058.0,"Felicity, Ohio",1167014458.0,C
Ohio,East North Central,11756058.0,"Fletcher, Ohio",1167239792.0,C
Ohio,East North Central,11756058.0,"Florida, Ohio",1167015770.0,C
Ohio,East North Central,11756058.0,"Flushing, Ohio",1171248727.0,C
Ohio,East North Central,11756058.0,"Forest, Ohio",1167016350.0,C
Ohio,East North Central,11756058.0,"Fort Jennings, Ohio",1176031682.0,C
Ohio,East North Central,11756058.0,"Fort Loramie, Ohio",1171751699.0,C
Ohio,East North Central,11756058.0,"Fort Recovery, Ohio",1167091933.0,GA
Ohio,East North Central,11756058.0,"Frankfort, Ohio",1170009523.0,C
Ohio,East North Central,11756058.0,"Frazeysburg, Ohio",1167017697.0,C
Ohio,East North Central,11756058.0,"Fredericksburg, Ohio",1174776486.0,C
Ohio,East North Central,11756058.0,"Fredericktown, Ohio",1175996402.0,C
Ohio,East North Central,11756058.0,"Freeport, Ohio",1168049083.0,C
Ohio,East North Central,11756058.0,"Fulton, Ohio",1177019534.0,C
Ohio,East North Central,11756058.0,"Fultonham, Ohio",1167018698.0,C
Ohio,East North Central,11756058.0,"Galena, Ohio",1175715672.0,C
Ohio,East North Central,11756058.0,"Gallipolis, Ohio",1179329933.0,C
Ohio,East North Central,11756058.0,"Gambier, Ohio",1167019131.0,C
Ohio,East North Central,11756058.0,"Gann, Ohio",1167019181.0,GA
Ohio,East North Central,11756058.0,"Garrettsville, Ohio",1168047541.0,GA
Ohio,East North Central,11756058.0,"Gates Mills, Ohio",1179268502.0,C
Ohio,East North Central,11756058.0,"Geneva-on-the-Lake, Ohio",1170553295.0,GA
Ohio,East North Central,11756058.0,"Genoa, Ohio",1168564221.0,GA
Ohio,East North Central,11756058.0,"Georgetown, Ohio",1167020254.0,C
Ohio,East North Central,11756058.0,"Gettysburg, Ohio",1167020483.0,GA
Ohio,East North Central,11756058.0,"Gibsonburg, Ohio",1167020640.0,C
Ohio,East North Central,11756058.0,"Gilboa, Ohio",1175964278.0,C
Ohio,East North Central,11756058.0,"Glandorf, Ohio",1169734135.0,GA
Ohio,East North Central,11756058.0,,,
Ohio,East North Central,11756058.0,"Glenford, Ohio",1167021586.0,C
Ohio,East North Central,11756058.0,"Glenmont, Ohio",1168092923.0,C
Ohio,East North Central,11756058.0,"Glenwillow, Ohio",1167124866.0,C
Ohio,East North Central,11756058.0,"Gloria Glens Park, Ohio",1167124986.0,C
Ohio,East North Central,11756058.0,"Glouster, Ohio",1167125014.0,C
Ohio,East North Central,11756058.0,"Gnadenhutten, Ohio",1168093385.0,C
Ohio,East North Central,11756058.0,,,
Ohio,East North Central,11756058.0,"Gordon, Ohio",1167125750.0,C
Ohio,East North Central,11756058.0,"Grafton, Ohio",1167126175.0,C
Ohio,East North Central,11756058.0,"Grand Rapids, Ohio",1175263008.0,C
Ohio,East North Central,11756058.0,"Grand River, Ohio",1168088779.0,C
Ohio,East North Central,11756058.0,"Granville, Ohio",1179540220.0,C
Ohio,East North Central,11756058.0,"Gratiot, Ohio",1167127312.0,C
Ohio,East North Central,11756058.0,"Gratis, Ohio",1169679855.0,C
Ohio,East North Central,11756058.0,"Graysville, Ohio",1167127474.0,Start
Ohio,East North Central,11756058.0,"Green Camp, Ohio",1167127673.0,C
Ohio,East North Central,11756058.0,"Green Springs, Ohio",1170690085.0,GA
Ohio,East North Central,11756058.0,"Greenfield, Ohio",1164768288.0,GA
Ohio,East North Central,11756058.0,,,
Ohio,East North Central,11756058.0,"Greenwich, Ohio",1167128479.0,C
Ohio,East North Central,11756058.0,"Grover Hill, Ohio",1168622749.0,C
Ohio,East North Central,11756058.0,"Hamden, Ohio",1174174008.0,C
Ohio,East North Central,11756058.0,"Hamersville, Ohio",1167130480.0,C
Ohio,East North Central,11756058.0,"Hamler, Ohio",1167130686.0,C
Ohio,East North Central,11756058.0,"Hanging Rock, Ohio",1167132398.0,C
Ohio,East North Central,11756058.0,"Hanover, Ohio",1167132612.0,C
Ohio,East North Central,11756058.0,"Hanoverton, Ohio",1168713846.0,GA
Ohio,East North Central,11756058.0,"Harbor View, Ohio",1167132771.0,C
Ohio,East North Central,11756058.0,"Harpster, Ohio",1175496465.0,Start
Ohio,East North Central,11756058.0,"Harrisburg, Ohio",1167133543.0,GA
Ohio,East North Central,11756058.0,"Harrisville, Ohio",1168049107.0,C
Ohio,East North Central,11756058.0,"Harrod, Ohio",1167133873.0,C
Ohio,East North Central,11756058.0,"Hartford, Ohio",1167133971.0,C
Ohio,East North Central,11756058.0,"Hartville, Ohio",1168045819.0,GA
Ohio,East North Central,11756058.0,"Harveysburg, Ohio",1157208723.0,C
Ohio,East North Central,11756058.0,"Haskins, Ohio",1175263171.0,C
Ohio,East North Central,11756058.0,"Haviland, Ohio",1176150090.0,C
Ohio,East North Central,11756058.0,"Hayesville, Ohio",1167134790.0,C
Ohio,East North Central,11756058.0,"Hebron, Ohio",1167135253.0,GA
Ohio,East North Central,11756058.0,"Helena, Ohio",1170690479.0,C
Ohio,East North Central,11756058.0,"Hemlock, Ohio",1167135645.0,C
Ohio,East North Central,11756058.0,"Hicksville, Ohio",1167136776.0,C
Ohio,East North Central,11756058.0,"Higginsport, Ohio",1167136855.0,GA
Ohio,East North Central,11756058.0,"Highland, Ohio",1167137168.0,C
Ohio,East North Central,11756058.0,"Highland Hills, Ohio",1167909612.0,C
Ohio,East North Central,11756058.0,"Hills and Dales, Ohio",1168045826.0,C
Ohio,East North Central,11756058.0,"Hiram, Ohio",1170107532.0,GA
Ohio,East North Central,11756058.0,"Holgate, Ohio",1167154325.0,C
Ohio,East North Central,11756058.0,"Holiday City, Ohio",1174972478.0,C
Ohio,East North Central,11756058.0,"Holland, Ohio",1167154413.0,C
Ohio,East North Central,11756058.0,"Hollansburg, Ohio",1167154444.0,GA
Ohio,East North Central,11756058.0,"Holloway, Ohio",1167154518.0,C
Ohio,East North Central,11756058.0,"Holmesville, Ohio",1168092917.0,C
Ohio,East North Central,11756058.0,"Hopedale, Ohio",1168049110.0,C
Ohio,East North Central,11756058.0,"Hoytville, Ohio",1175263230.0,GA
Ohio,East North Central,11756058.0,"Hunting Valley, Ohio",1168047810.0,C
Ohio,East North Central,11756058.0,"Huntsville, Ohio",1167176413.0,C
Ohio,East North Central,11756058.0,"Irondale, Ohio",1168276663.0,C
Ohio,East North Central,11756058.0,"Ithaca, Ohio",1167178335.0,C
Ohio,East North Central,11756058.0,"Jackson Center, Ohio",1177205115.0,C
Ohio,East North Central,11756058.0,"Jacksonburg, Ohio",1167179005.0,C
Ohio,East North Central,11756058.0,"Jacksonville, Ohio",1167179025.0,C
Ohio,East North Central,11756058.0,"Jamestown, Ohio",1167179185.0,C
Ohio,East North Central,11756058.0,"Jefferson, Ohio",1177070905.0,C
Ohio,East North Central,11756058.0,"Jeffersonville, Ohio",1167179830.0,C
Ohio,East North Central,11756058.0,"Jenera, Ohio",1167179916.0,C
Ohio,East North Central,11756058.0,"Jeromesville, Ohio",1167180158.0,C
Ohio,East North Central,11756058.0,"Jerry City, Ohio",1175263291.0,C
Ohio,East North Central,11756058.0,"Jerusalem, Ohio",1167180238.0,C
Ohio,East North Central,11756058.0,"Jewett, Ohio",1168049113.0,C
Ohio,East North Central,11756058.0,"Junction City, Ohio",1167287866.0,C
Ohio,East North Central,11756058.0,"Kalida, Ohio",1172827720.0,C
Ohio,East North Central,11756058.0,"Kelleys Island, Ohio",1172964817.0,B
Ohio,East North Central,11756058.0,"Kettlersville, Ohio",1175948210.0,C
Ohio,East North Central,11756058.0,"Killbuck, Ohio",1168092905.0,C
Ohio,East North Central,11756058.0,"Kingston, Ohio",1170032288.0,C
Ohio,East North Central,11756058.0,"Kipton, Ohio",1179354933.0,C
Ohio,East North Central,11756058.0,"Kirby, Ohio",1175497068.0,C
Ohio,East North Central,11756058.0,"Kirkersville, Ohio",1167290957.0,C
Ohio,East North Central,11756058.0,"Kirtland Hills, Ohio",1168088786.0,C
Ohio,East North Central,11756058.0,"Lafayette, Allen County, Ohio",671312542.0,Stub
Ohio,East North Central,11756058.0,"LaGrange, Ohio",1167292255.0,C
Ohio,East North Central,11756058.0,"Lakeline, Ohio",1168088798.0,C
Ohio,East North Central,11756058.0,"Lakemore, Ohio",1168047072.0,C
Ohio,East North Central,11756058.0,"Lakeview, Ohio",1167294406.0,C
Ohio,East North Central,11756058.0,"LaRue, Ohio",1167292287.0,C
Ohio,East North Central,11756058.0,"Latty, Ohio",1168622923.0,C
Ohio,East North Central,11756058.0,"Laura, Ohio",1167295437.0,C
Ohio,East North Central,11756058.0,"Laurelville, Ohio",1167295527.0,C
Ohio,East North Central,11756058.0,"Leesburg, Ohio",1177552787.0,C
Ohio,East North Central,11756058.0,"Leesville, Ohio",1175958314.0,C
Ohio,East North Central,11756058.0,"Leetonia, Ohio",1180274454.0,GA
Ohio,East North Central,11756058.0,"Leipsic, Ohio",1172827872.0,C
Ohio,East North Central,11756058.0,"Lewisburg, Ohio",1169680588.0,GA
Ohio,East North Central,11756058.0,"Lewisville, Ohio",1167316628.0,C
Ohio,East North Central,11756058.0,"Lexington, Ohio",1169875607.0,GA
Ohio,East North Central,11756058.0,"Liberty Center, Ohio",1167316756.0,C
Ohio,East North Central,11756058.0,,,
Ohio,East North Central,11756058.0,"Lindsey, Ohio",1170690686.0,C
Ohio,East North Central,11756058.0,"Linndale, Ohio",1167318267.0,GA
Ohio,East North Central,11756058.0,"Lisbon, Ohio",1178604721.0,GA
Ohio,East North Central,11756058.0,"Lithopolis, Ohio",1167319075.0,C
Ohio,East North Central,11756058.0,"Lockbourne, Ohio",1167320367.0,C
Ohio,East North Central,11756058.0,"Lockington, Ohio",1171420489.0,GA
Ohio,East North Central,11756058.0,,,
Ohio,East North Central,11756058.0,"Lodi, Ohio",1167320839.0,C
Ohio,East North Central,11756058.0,"Lordstown, Ohio",1176181097.0,C
Ohio,East North Central,11756058.0,"Lore City, Ohio",1167322146.0,C
Ohio,East North Central,11756058.0,"Loudonville, Ohio",1179689312.0,C
Ohio,East North Central,11756058.0,"Lowell, Ohio",1157217171.0,C
Ohio,East North Central,11756058.0,"Lowellville, Ohio",1168708911.0,C
Ohio,East North Central,11756058.0,"Lower Salem, Ohio",1167323092.0,C
Ohio,East North Central,11756058.0,"Lucas, Ohio",1169885775.0,C
Ohio,East North Central,11756058.0,"Luckey, Ohio",1175263340.0,GA
Ohio,East North Central,11756058.0,"Ludlow Falls, Ohio",1167323478.0,C
Ohio,East North Central,11756058.0,"Lynchburg, Ohio",1167323983.0,C
Ohio,East North Central,11756058.0,"Lyons, Ohio",1167324243.0,C
Ohio,East North Central,11756058.0,"Macksburg, Ohio",1167324491.0,C
Ohio,East North Central,11756058.0,"Madison, Ohio",1168088801.0,C
Ohio,East North Central,11756058.0,"Magnetic Springs, Ohio",1173657646.0,GA
Ohio,East North Central,11756058.0,"Magnolia, Ohio",1168045879.0,C
Ohio,East North Central,11756058.0,"Maineville, Ohio",1171485568.0,GA
Ohio,East North Central,11756058.0,"Malinta, Ohio",1167333667.0,C
Ohio,East North Central,11756058.0,"Malta, Ohio",1167333770.0,C
Ohio,East North Central,11756058.0,"Malvern, Ohio",1177956311.0,C
Ohio,East North Central,11756058.0,"Manchester, Ohio",1167333952.0,C
Ohio,East North Central,11756058.0,"Mantua, Ohio",1168047568.0,C
Ohio,East North Central,11756058.0,"Marble Cliff, Ohio",1167334620.0,C
Ohio,East North Central,11756058.0,"Marblehead, Ohio",1167334647.0,C
Ohio,East North Central,11756058.0,"Marengo, Ohio",1167334852.0,C
Ohio,East North Central,11756058.0,"Mariemont, Ohio",1167334924.0,C
Ohio,East North Central,11756058.0,"Marseilles, Ohio",1175528193.0,C
Ohio,East North Central,11756058.0,"Marshallville, Ohio",1174778411.0,C
Ohio,East North Central,11756058.0,"Martinsburg, Ohio",1167335803.0,C
Ohio,East North Central,11756058.0,"Martinsville, Ohio",1167335828.0,C
Ohio,East North Central,11756058.0,"Matamoras, Ohio",1167336161.0,GA
Ohio,East North Central,11756058.0,"Mayfield, Ohio",1167336648.0,C
Ohio,East North Central,11756058.0,"McArthur, Ohio",1167336919.0,C
Ohio,East North Central,11756058.0,"McClure, Ohio",1167337011.0,C
Ohio,East North Central,11756058.0,"McComb, Ohio",1167337032.0,GA
Ohio,East North Central,11756058.0,"McConnelsville, Ohio",1176135534.0,C
Ohio,East North Central,11756058.0,"McDonald, Ohio",1167975501.0,C
